CDSCode,NCESDist,County,District,Street,City,Zip,State,Website (Orig),DOC,DOCType,Latitude,Longitude,LastUpdate,Student Count,LEP,IEP,FRL,fetchCount,Twitter Account,Facebook Account,Verified,Comment,Final Website (Redirect or lookup)
37679830000000,605700,San Diego,Borrego Springs Unified,2281 Diegueno Road,Borrego Springs,92004-0235,CA,,54,Unified School District,33.265514,-116.38373,6/23/2015,521,202,62,441,54,,,Yes,,http://www.bsusd.net/home
37679910000000,606810,San Diego,Cajon Valley Union,750 East Main Street,El Cajon,92022-1007,CA,www.cajonvalley.net,52,Elementary School District,32.795056,-116.9523,6/23/2015,16401,5148,1939,10529,69,https://twitter.com/CajonValleyUSD,https://www.facebook.com/pages/Cajon-Valley-Union-School-District/179808425461617?sk=wall,Trust,,http://www.cajonvalley.net/site/default.aspx?PageID=1
37680070000000,607470,San Diego,Cardiff Elementary,1888 Montgomery Avenue,Cardiff-by-the-Sea,92007-2313,CA,www.cardiffschools.com,52,Elementary School District,33.025044,-117.2822,10/9/2015,747,66,97,89,72,,http://www.facebook.com/CardiffSEA,Trust,,http://www.cardiffschools.com/site/default.aspx?PageID=1
37680230000000,608610,San Diego,Chula Vista Elementary,84 East J Street,Chula Vista,91910-6199,CA,www.cvesd.org,52,Elementary School District,32.631751,-117.05914,6/23/2015,29472,10603,3234,14538,49,,,Yes,,http://www.cvesd.org/Pages/home.aspx
37680310000000,609870,San Diego,Coronado Unified,201 Sixth Street,Coronado,92118-1799,CA,www.coronadousd.net,54,Unified School District,32.696202,-117.18727,2/18/2015,3115,73,341,204,56,http://twitter.com/CoronadoUnified,http://www.facebook.com/pages/Coronado-Unified-School-District/406300872830265,Trust,,http://coronadousd.net/
37680490000000,610710,San Diego,Dehesa Elementary,4612 Dehesa Road,El Cajon,92019-2922,CA,www.dehesasd.net/,52,Elementary School District,32.781239,-116.8512,6/29/2015,2499,210,143,821,74,https://twitter.com/DehesaSchool,https://www.facebook.com/dehesaneu,Trust,,http://www.dehesasd.net/
37680560000000,610740,San Diego,Del Mar Union Elementary,11232 El Camino Real,San Diego,92130-2657,CA,www.dmusd.org,52,Elementary School District,32.923323,-117.23185,6/23/2015,4369,355,635,191,68,https://twitter.com/DMUSD_Supt,,Trust,,http://www.dmusd.org/site/default.aspx?PageID=1
37680800000000,612750,San Diego,Encinitas Union Elementary,101 South Rancho Santa Fe Road,Encinitas,92024-4308,CA,www.eusd.net/pages/default.aspx,52,Elementary School District,33.036919,-117.23828,6/23/2015,5435,608,660,675,41,https://twitter.com/eusdtweets,https://www.facebook.com/Encinitas-Union-School-District-1435075020054655/,Manual,,http://www.eusd.net/pages/default.aspx
37680980000000,612880,San Diego,Escondido Union,2310 Aldergrove Avenue,Escondido,92029-1935,CA,www.eusd.org,52,Elementary School District,33.11808,-117.11471,6/23/2015,19446,8335,2270,12769,65,https://twitter.com/EUSD,,Trust,,http://www.eusd.org
37681060000000,612910,San Diego,Escondido Union High,302 North Midway Drive,Escondido,92027-2741,CA,www.euhsd.org,56,High School District,33.136179,-117.05094,10/22/2015,9284,1402,830,5515,73,https://twitter.com/EUHSD,https://www.facebook.com/EscondidoUnionHighSchoolDistrict,Trust,,http://www.euhsd.org/site/default.aspx?PageID=1
37681140000000,613500,San Diego,Fallbrook Union Elementary,321 North Iowa Street,Fallbrook,92028-2108,CA,www.fuesd.k12.ca.us,52,Elementary School District,33.384131,-117.24808,6/23/2015,5281,1755,649,3268,70,https://twitter.com/FUESDSchools,https://www.facebook.com/pages/Fallbrook-Union-Elementary-School-District/1495258227361883,Trust,,http://www.fuesd.k12.ca.us/site/default.aspx?PageID=1
37681220000000,613530,San Diego,Fallbrook Union High,2234 South Stage Coach Lane,Fallbrook,92028-4426,CA,www.fuhsd.net,56,High School District,33.351718,-117.23707,6/23/2015,2632,496,324,1452,70,http://www.twitter.com/fuhsd,http://www.facebook.com/pages/Fallbrook-Union-High-School-District/455025214594180,Trust,,http://www.fuhsd.net
37681300000000,616230,San Diego,Grossmont Union High,1100 Murray Drive,La Mesa,91944-1043,CA,www.guhsd.net/,56,High School District,32.78067,-116.98498,6/23/2015,22469,2463,2817,11227,63,http://www.twitter.com/guhsdtweet,,Trust,,http://www.guhsd.net/
37681550000000,618730,San Diego,Jamul-Dulzura Union Elementary,14581 Lyons Valley Road,Jamul,91935-3324,CA,www.jdusd.net,52,Elementary School District,32.730137,-116.85456,6/23/2015,989,161,108,436,0,,,Yes,,http://www.jdusd.net
37681630000000,619140,San Diego,Julian Union Elementary,1704 Cape Horn,Julian,92036,CA,www.sdcoe.k12.ca.us/districts/julianel,52,Elementary School District,33.0787,-116.5952,3/24/2015,3542,245,338,1382,0,,,Yes,,https://sites.google.com/a/juesd.net/home/
37681710000000,619110,San Diego,Julian Union High,1656 Highway 78,Julian,92036-0417,CA,www.juhsd.org,56,High School District,33.076465,-116.59451,7/2/2013,152,7,19,79,48,,,Yes,,http://www.juhsd.org
37681890000000,620790,San Diego,Lakeside Union Elementary,12335 Woodside Avenue,Lakeside,92040-0578,CA,www.lsusd.net,52,Elementary School District,32.856779,-116.92581,6/23/2015,5762,453,763,2567,69,https://twitter.com/LUSDInnovat_Ed,,Trust,,http://www.lsusd.net/site/default.aspx?PageID=1
37681970000000,620250,San Diego,La Mesa-Spring Valley,4750 Date Avenue,La Mesa,91942-9214,CA,www.lmsvsd.org,52,Elementary School District,32.765013,-117.02207,6/23/2015,12084,2419,1535,7223,69,http://www.twitter.com/lmmsptsa,https://www.facebook.com/pages/La-Presa-Middle-School/1522753854623710,Trust,,http://www.lmsvsd.org/site/default.aspx?PageID=1
37682050000000,621330,San Diego,Lemon Grove,8025 Lincoln Street,Lemon Grove,91945-2515,CA,www.lgsd.k12.ca.us,52,Elementary School District,32.738226,-117.02597,6/23/2015,3954,1187,427,2968,63,,,Yes,,http://www.lgsd.k12.ca.us
37682130000000,626100,San Diego,Mountain Empire Unified,3305 Buckman Springs Road,Pine Valley,91962-4003,CA,http://meusd.k12.ca.us,54,Unified School District,32.734256,-116.49376,9/28/2015,3546,529,313,1762,72,,,Yes,,http://meusd.schoolwires.net/
37682210000000,626670,San Diego,National Elementary,1500 N Avenue,National City,91950-4827,CA,http://nsd.us,52,Elementary School District,32.673757,-117.09029,6/23/2015,5946,3802,661,4485,48,,,Yes,,http://nsd.us
37682960000000,631530,San Diego,Poway Unified,15250 Avenue of Science,San Diego,92128-3406,CA,www.powayusd.com,54,Unified School District,32.992958,-117.08126,8/31/2015,35271,4279,3971,5561,29,https://twitter.com/powayusd,https://www.facebook.com/Powayusd,Trust,,http://www.powayusd.com/en-US/Home.aspx
37683040000000,631710,San Diego,Ramona City Unified,720 Ninth Street,Ramona,92065-2348,CA,www.ramonausd.net,54,Unified School District,33.039022,-116.86397,6/23/2015,5730,843,738,2516,1,,https://www.facebook.com/RamonaUnifiedSchoolDistrict,Trust,,http://www.ramonausd.net
37683120000000,631740,San Diego,Rancho Santa Fe Elementary,5927 La Granada,Rancho Santa Fe,92067-0809,CA,http://rsfschool.net,52,Elementary School District,33.021758,-117.20694,7/2/2013,693,28,65,0,28,,https://www.facebook.com/RSFMUSE,Trust,,http://rsfschool.net
37683380000000,634320,San Diego,San Diego Unified,4100 Normal Street,San Diego,92103-2682,CA,www.sandi.net,54,Unified School District,32.754989,-117.14672,6/23/2015,130012,33877,14130,76657,69,https://twitter.com/sdschools,https://www.facebook.com/SanDiegoUnified,Manual,,https://www.sandiegounified.org/
37683460000000,634380,San Diego,San Dieguito Union High,710 Encinitas Boulevard,Encinitas,92024-3357,CA,www.sduhsd.net,56,High School District,33.048709,-117.27631,6/23/2015,12443,528,1445,789,74,http://twitter.com/SDUHSD_Supt,http://www.facebook.com/sduhsd,Trust,,http://www.sduhsd.net
37683530000000,635040,San Diego,San Pasqual Union Elementary,15305 Rockwood Road,Escondido,92027-6700,CA,www.sanpasqualunion.net,52,Elementary School District,33.111418,-117.01127,6/23/2015,549,63,39,101,68,,,Yes,,http://www.sanpasqualunion.net/site/default.aspx?PageID=1
37683610000000,635880,San Diego,Santee,9625 Cuyamaca Street,Santee,92071-2674,CA,www.santeesd.net,52,Elementary School District,32.852891,-116.98324,6/23/2015,6392,514,758,2596,73,http://twitter.com/SanteeSchDist,http://www.facebook.com/SanteeSchDist,Trust,,http://www.santeesd.net/site/default.aspx?PageID=1
37683790000000,635220,San Diego,San Ysidro Elementary,4350 Otay Mesa Road,San Ysidro,92173-1617,CA,www.sysd.k12.ca.us,52,Elementary School District,32.562857,-117.03856,8/4/2015,5102,3346,538,3337,66,,,Yes,,http://www.sysd.k12.ca.us
37683870000000,636990,San Diego,Solana Beach Elementary,309 North Rios Avenue,Solana Beach,92075-1241,CA,www.sbsd.k12.ca.us,52,Elementary School District,32.989379,-117.26848,7/14/2015,3031,461,373,257,71,https://twitter.com/JoelTapiaSV,http://www.facebook.com/pages/Solana-Ranch-Elementary/1561737740717297,Trust,,http://www.sbsd.k12.ca.us/site/default.aspx?PageID=1
37683950000000,637380,San Diego,South Bay Union,601 Elm Avenue,Imperial Beach,91932-2029,CA,www.sbusd.org,52,Elementary School District,32.5802,-117.12022,6/23/2015,7698,3584,866,3812,30,https://twitter.com/SBUSD_SUPT,,Trust,,http://www.sbusd.org
37684030000000,637680,San Diego,Spencer Valley Elementary,4414 Highway 78 and 79,Santa Ysabel,92070-0159,CA,www.sdcoe.k12.ca.us/districts/spencer,52,Elementary School District,33.0979,-116.6468,1/22/2014,‡,64,335,‡,#N/A,,,Yes,,http://svesd.net/
37684110000000,638640,San Diego,Sweetwater Union High,1130 Fifth Avenue,Chula Vista,91911-2812,CA,www.sweetwaterschools.org/,56,High School District,32.610389,-117.07694,8/6/2015,40267,8339,4851,23227,38,http://twitter.com/SUHSD,http://www.facebook.com/SUHSD,Trust,,http://www.sweetwaterschools.org/
37684370000000,640710,San Diego,Vallecitos Elementary,5211 Fifth Street,Rainbow,92028-9795,CA,www.vallecitossd.com,52,Elementary School District,33.413917,-117.14954,6/23/2015,394,130,24,275,0,,,Yes,,http://www.vallecitossd.net/
37684520000000,641190,San Diego,Vista Unified,1234 Arcadia Avenue,Vista,92084-3404,CA,www.vistausd.org,54,Unified School District,33.22486,-117.22238,6/23/2015,25636,6231,3416,16355,59,https://twitter.com/dvodicka,,Verified,,http://www.vistausd.org
37735510000000,607500,San Diego,Carlsbad Unified,6225 El Camino Real,Carlsbad,92009-1604,CA,www.carlsbadusd.k12.ca.us,54,Unified School District,33.122838,-117.26674,6/23/2015,10978,908,989,1906,66,https://twitter.com/SuptLovely,https://www.facebook.com/CarlsbadUnifiedSchoolDistrict,Trust,,http://www.carlsbadusd.k12.ca.us
37735690000000,628250,San Diego,Oceanside Unified,2111 Mission Avenue,Oceanside,92058-2326,CA,www.oside.us,54,Unified School District,33.205744,-117.36261,7/10/2014,21232,3448,2514,13198,55,https://twitter.com/OUSDPromise,https://www.facebook.com/Oceanside-Unified-School-District-478614408854448/,Manual,,http://ousd.ca.schoolloop.com/
37737910000000,634880,San Diego,San Marcos Unified,"255 Pico Avenue, Suite 250",San Marcos,92069-3712,CA,www.smusd.org,54,Unified School District,33.142336,-117.16574,6/23/2015,20058,4123,2729,8886,70,https://twitter.com/SanMarcosUSD,https://www.facebook.com/SanMarcosUSD,Trust,,http://www.smusd.org/site/default.aspx?PageID=1
37745260000000,600138,San Diego,San Diego County ROP,6401 Linda Vista Road,San Diego,92111,CA,www.sdcoe.net,98,Regional Occupation Center/Program (ROC/P),32.771468,-117.1793,7/2/2013,‡,–,–,‡,69,http://www.twitter.com/SanDiegoCOE,,Trust,,http://www.sdcoe.net/Pages/Home.aspx
37754160000000,600042,San Diego,Warner Unified,30951 Highway 79,Warner Springs,92086-0008,CA,www.sdcoe.k12.ca.us/districts/warner,54,Unified School District,33.292294,-116.68489,7/2/2013,305,28,46,251,#N/A,,,Yes,,https://sites.google.com/a/warnerusd.net/home/
37756140000000,600069,San Diego,Valley Center-Pauma Unified,28751 Cole Grade Road,Valley Center,92082-6599,CA,www.vcpusd.k12.ca.us,54,Unified School District,33.236463,-117.02251,6/23/2015,4156,997,489,2191,46,https://twitter.com/VCPUSD,http://www.facebook.com/VCPUSD,Trust,,http://www.vcpusd.k12.ca.us
37764710000000,601322,San Diego,SBC - High Tech High,2861 Womble Road,San Diego,92106-6025,CA,www.hightechhigh.org,3,Statewide Benefit Charter,32.735144,-117.21734,7/30/2015,2330,186,0,1009,248,,,Yes,,http://www.hightechhigh.org
37768510000000,601426,San Diego,Bonsall Unified,31505 Old River Road,Bonsall,92003-5112,CA,www.bonsallusd.com,54,Unified School District,33.284562,-117.21975,6/23/2015,#N/A,#N/A,#N/A,#N/A,63,https://twitter.com/BonsallUSD,,Trust,,http://www.bonsallusd.com
37769010000000,601429,San Diego,SBE - Thrive Public,4260 54th Street,San Diego,92115-6009,CA,www.thriveps.org,2,State Board of Education,32.754058,-117.07999,12/18/2015,#N/A,#N/A,#N/A,#N/A,63,http://twitter.com/DocAssisi,https://www.facebook.com/ThriveSchools/,Manual,,http://www.thriveps.org
38103890000000,691111,San Francisco,San Francisco County Office of Education,555 Franklin Street,San Francisco,94102-5207,CA,www.sfusd.edu/,0,County Office of Education (COE),37.779519,-122.4219,6/23/2015,347,107,67,158,105,http://www.twitter.com/sfunified,http://www.facebook.com/sfunified,Trust,,http://www.sfusd.edu/
38684780000000,634410,San Francisco,San Francisco Unified,555 Franklin Street,San Francisco,94102-5207,CA,www.sfusd.edu,54,Unified School District,37.779519,-122.4219,6/23/2015,57323,16136,6822,34653,#N/A,http://www.twitter.com/sfunified,http://www.facebook.com/sfunified,Dup,,http://www.sfusd.edu
38745340000000,600139,San Francisco,San Francisco County ROP,555 Franklin Street,San Francisco,94102,CA,,98,Regional Occupation Center/Program (ROC/P),37.779198,-122.42216,1/31/2016,‡,–,–,‡,#N/A,,,404,,#N/A
38767030000000,601411,San Francisco,SBE - San Francisco Flex Academy,1350 7th Avenue,San Francisco,94122-2508,CA,www.sfflex.org,2,State Board of Education,37.763243,-122.46382,8/18/2015,120,4,12,28,71,http://twitter.com/SFFlex,http://facebook.com/SanFranciscoFlexAcademy,Trust,,http://www.sfflex.org
38767520000000,601412,San Francisco,SBE - Mission Preparatory,75 Francis Street,San Francisco,94112-1924,CA,www.missionpreparatory.org,2,State Board of Education,37.727194,-122.43478,6/23/2015,155,112,6,131,71,,,Yes,,http://www.missionpreparatory.org
38769190000000,601433,San Francisco,SBE - OnePurpose,948 Hollister Avenue,San Francisco,94124-3710,CA,www.onepurposeschool.org,2,State Board of Education,37.718332,-122.38988,2/11/2016,#N/A,#N/A,#N/A,#N/A,0,,,Yes,,http://onepurposeschool.org/
38769270000000,601431,San Francisco,SBE - The New School of San Francisco,2929 19th Street,San Francisco,94110-2019,CA,www.newschoolsf.org,2,State Board of Education,37.760124,-122.41136,2/11/2016,#N/A,#N/A,#N/A,#N/A,32,,,Yes,,http://www.newschoolsf.org
39103970000000,691031,San Joaquin,San Joaquin County Office of Education,2901 Arch-Airport Road,Stockton,95206-3974,CA,www.sjcoe.org,0,County Office of Education (COE),37.905249,-121.23007,6/23/2015,3576,505,834,2311,68,http://twitter.com/thesjcoe,http://www.facebook.com/sjcoefb,Verified,,http://www.sjcoe.org
39684860000000,603870,San Joaquin,Banta Elementary,22375 South El Rancho Road,Tracy,95304-9413,CA,http://bantaesd.sharpschool.net,52,Elementary School District,37.756061,-121.37295,6/23/2015,713,173,29,400,58,,,Yes,,http://bantaesd.sharpschool.net
39685020000000,612840,San Joaquin,Escalon Unified,1520 Yosemite Avenue,Escalon,95320-1753,CA,www.escalonusd.org,54,Unified School District,37.798591,-120.99416,6/23/2015,2805,587,280,1465,73,,,Yes,,http://www.escalonusd.org
39685440000000,618840,San Joaquin,Jefferson Elementary,1219 Whispering Wind Drive,Tracy,95377-8269,CA,www.jeffersonschooldistrict.com,52,Elementary School District,37.700261,-121.44089,7/31/2013,2421,431,264,689,72,,http://www.facebook.com/pages/Anthony-Traina-Elementary-School/334303326658767?ref=hl,Trust,,http://www.jeffersonschooldistrict.com/site/default.aspx?PageID=1
39685690000000,621690,San Joaquin,Lincoln Unified,2010 West Swain Road,Stockton,95207-4055,CA,www.lusd.net,54,Unified School District,38.000321,-121.33516,6/23/2015,9191,1394,1025,5686,#N/A,,,Yes,,http://www.lusd.net
39685770000000,621810,San Joaquin,Linden Unified,18527 East Main Street,Linden,95236-9584,CA,www.lindenusd.com,54,Unified School District,38.021787,-121.0811,12/4/2015,2291,600,252,1230,73,,,Yes,,http://www.lindenusd.com
39685850000000,622230,San Joaquin,Lodi Unified,1305 East Vine Street,Lodi,95240-3148,CA,www.lodiusd.net,54,Unified School District,38.12338,-121.24986,6/23/2015,30191,7698,3735,19981,54,,,Yes,,http://www.lodiusd.net
39685930000000,623610,San Joaquin,Manteca Unified,2271 W. Louise Avenue,Manteca,95337-8381,CA,www.mantecausd.net,54,Unified School District,37.812089,-121.18863,6/23/2015,23052,5031,2827,14611,63,https://twitter.com/musd,https://www.facebook.com/proudtobemusd,Trust,,http://www.mantecausd.net
39686190000000,626970,San Joaquin,New Hope Elementary,26675 North Sacramento Boulevard,Thornton,95686-0238,CA,,52,Elementary School District,38.229239,-121.42444,10/9/2015,199,108,29,183,66,,,Yes,,https://nhesd-ca.schoolloop.com/
39686270000000,627030,San Joaquin,New Jerusalem Elementary,31400 South Koster Road,Tracy,95304-8824,CA,http://njesd-ca.schoolloop.com,52,Elementary School District,37.66854,-121.32444,6/23/2015,3592,152,359,1650,68,,,Yes,,http://njesd-ca.schoolloop.com
39686350000000,627930,San Joaquin,Oak View Union Elementary,7474 East Collier Road,Acampo,95220-9624,CA,www.myoakview.com,52,Elementary School District,38.218334,-121.22718,6/23/2015,409,71,47,202,73,,,Yes,,http://www.myoakview.com
39686500000000,632880,San Joaquin,Ripon Unified,304 North Acacia Avenue,Ripon,95366-2404,CA,www.riponusd.net,54,Unified School District,37.741482,-121.12843,8/7/2015,3538,458,273,1314,5,https://twitter.com/riponusd,,Manual,,http://www.riponusd.net
39686760000000,638010,San Joaquin,Stockton Unified,701 North Madison Street,Stockton,95202-1634,CA,www.stocktonusd.net,54,Unified School District,37.959012,-121.29565,6/23/2015,39446,11223,3749,32703,69,http://twitter.com/stocktonunified,http://facebook.com/stocktonunified,Trust,,http://www.stocktonusd.net/site/default.aspx?PageID=1
39745420000000,600140,San Joaquin,San Joaquin County ROP,222 East Weber Avenue,Stockton,95202,CA,,98,Regional Occupation Center/Program (ROC/P),37.953908,-121.28843,11/3/2015,‡,–,–,‡,#N/A,https://twitter.com/thesjcoe,https://www.facebook.com/sjcoefb,Manual,,http://www.sjcoe.org/
39754990000000,600047,San Joaquin,Tracy Joint Unified,1875 West Lowell Avenue,Tracy,95376-2291,CA,www.tracy.k12.ca.us,54,Unified School District,37.747092,-121.45019,6/23/2015,17434,4291,1768,7618,66,http://www.twitter.com/tracyunifiedsd,https://www.facebook.com/ArtFreilerSchool?fref=pb&hc_location=profile_browser,Trust,,https://www.tracy.k12.ca.us/Pages/MainHomePage.aspx
